stat_id,match_id,player_id,team_id,runs,balls_faced,fours,sixes,wickets,overs,runs_conceded,catches,stumpings,created_at
1243,143121,10031,142,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:11.747
1244,143130,9330,143,2,9,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.693
1245,143130,47654,143,0,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.693
1246,143130,12724,143,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.697
1247,143130,7776,143,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.700
1248,143130,1427821,143,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.700
1249,143130,1460978,143,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.703
1250,143130,1478477,143,0,0,0,0,1,11.0,51,0,0,2026-09-02 11:35:13.707
1251,143130,15233,143,0,0,0,0,4,19.0,78,0,0,2026-09-02 11:35:13.707
1252,143130,14545,143,0,0,0,0,0,9.0,31,0,0,2026-09-02 11:35:13.710
1253,143130,9334,143,0,0,0,0,2,15.0,51,0,0,2026-09-02 11:35:13.710
1254,143130,19997,143,0,0,0,0,0,8.0,51,0,0,2026-09-02 11:35:13.713
1255,143130,10030,147,20,12,1,2,0,1.0,1,0,0,2026-09-02 11:35:13.717
1256,143130,13048,147,0,0,0,0,0,1.0,1,0,0,2026-09-02 11:35:13.717
1257,143130,16433,147,63,55,6,3,4,10.2,37,0,0,2026-09-02 11:35:13.720
1258,143130,10441,147,9,11,1,0,1,13.0,42,0,0,2026-09-02 11:35:13.720
1259,143130,20076,147,0,0,0,0,3,8.0,27,0,0,2026-09-02 11:35:13.723
1260,143130,1461352,147,0,4,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.727
1261,143130,10104,147,56,120,4,0,0,0.0,0,0,0,2026-09-02 11:35:13.727
1262,143130,46870,147,42,111,6,0,0,0.0,0,0,0,2026-09-02 11:35:13.730
1263,143130,10444,147,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:13.730
1264,143130,7949,147,45,44,4,1,0,0.0,0,0,0,2026-09-02 11:35:13.733
1265,143130,20037,147,15,19,3,0,0,0.0,0,0,0,2026-09-02 11:35:13.750
1266,143141,8489,151,46,118,7,0,0,0.0,0,0,0,2026-09-02 11:35:15.643
1267,143141,45313,151,0,5,0,0,0,0.0,0,0,0,2026-09-02 11:35:15.643
1268,143141,19667,151,3,11,0,0,0,1.0,4,0,0,2026-09-02 11:35:15.647
1269,143141,9389,151,58,106,8,0,0,0.0,0,0,0,2026-09-02 11:35:15.650
1270,143141,11750,151,31,51,4,0,0,0.0,0,0,0,2026-09-02 11:35:15.650
1271,143141,49268,151,5,19,1,0,0,0.0,0,0,0,2026-09-02 11:35:15.653
1272,143141,1461069,151,0,14,0,0,2,11.0,52,0,0,2026-09-02 11:35:15.657
1273,143141,29410,151,18,37,3,0,2,15.0,61,0,0,2026-09-02 11:35:15.657
1274,143141,11595,151,29,33,2,2,2,23.0,66,0,0,2026-09-02 11:35:15.660
1275,143141,29055,151,11,25,1,0,1,19.0,93,0,0,2026-09-02 11:35:15.660
1276,143141,48151,151,36,22,6,1,3,20.1,89,0,0,2026-09-02 11:35:15.663
1277,143141,12777,141,4,6,1,0,1,15.0,40,0,0,2026-09-02 11:35:15.667
1278,143141,11436,141,0,0,0,0,2,13.0,44,0,0,2026-09-02 11:35:15.670
1279,143141,6557,141,0,0,0,0,0,17.0,35,0,0,2026-09-02 11:35:15.670
1280,143141,9362,141,0,0,0,0,1,6.3,27,0,0,2026-09-02 11:35:15.670
1281,143141,15234,141,0,0,0,0,4,15.0,47,0,0,2026-09-02 11:35:15.673
1282,143141,8345,141,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:15.677
1283,143141,42733,141,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:15.680
1284,143141,14265,141,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:15.697
1285,143141,10020,141,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:15.710
1286,143141,9725,141,0,0,0,0,2,7.0,45,0,0,2026-09-02 11:35:15.713
1287,143141,12793,141,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:15.717
1288,169253,1114,577,31,21,6,0,0,0.0,0,0,0,2026-09-02 11:35:17.997
1289,169253,23471,577,12,7,2,0,0,0.0,0,0,0,2026-09-02 11:35:18.000
1290,169253,9838,577,9,12,0,0,0,0.0,0,0,0,2026-09-02 11:35:18.000
1291,169253,11131,577,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:18.003
1292,169253,9976,577,54,33,6,2,0,0.0,0,0,0,2026-09-02 11:35:18.003
1293,169253,7662,577,60,38,2,4,0,0.0,0,0,0,2026-09-02 11:35:18.007
1294,169253,6532,577,9,7,0,1,1,4.0,30,0,0,2026-09-02 11:35:18.010
1295,169253,10449,577,2,2,0,0,2,4.0,26,0,0,2026-09-02 11:35:18.010
1296,169253,12783,577,0,0,0,0,2,4.0,26,0,0,2026-09-02 11:35:18.013
1297,169253,23506,577,0,0,0,0,2,4.0,23,0,0,2026-09-02 11:35:18.013
1298,169253,9748,577,0,0,0,0,1,4.0,24,0,0,2026-09-02 11:35:18.017
1299,169253,6647,576,25,22,3,0,3,4.0,43,0,0,2026-09-02 11:35:18.017
1300,169253,1463082,576,17,12,1,1,1,4.0,36,0,0,2026-09-02 11:35:18.020
1301,169253,11128,576,0,3,0,0,2,4.0,42,0,0,2026-09-02 11:35:18.020
1302,169253,1593,576,15,17,2,0,1,4.0,23,0,0,2026-09-02 11:35:18.023
1303,169253,6329,576,35,22,1,3,0,4.0,37,0,0,2026-09-02 11:35:18.027
1304,169253,11130,576,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:18.027
1305,169253,18987,576,9,8,0,1,0,0.0,0,0,0,2026-09-02 11:35:18.030
1306,169253,20241,576,13,8,1,1,0,0.0,0,0,0,2026-09-02 11:35:18.030
1307,169253,10713,576,3,4,0,0,0,0.0,0,0,0,2026-09-02 11:35:18.033
1308,169253,8204,576,3,9,0,0,0,0.0,0,0,0,2026-09-02 11:35:18.037
1309,169253,16119,576,6,14,0,0,0,0.0,0,0,0,2026-09-02 11:35:18.037
1310,169590,1426685,1987,6,10,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.723
1311,169590,1426741,1987,4,6,0,0,0,1.0,12,0,0,2026-09-02 11:35:19.723
1312,169590,1426714,1987,4,9,0,0,0,0.5,12,0,0,2026-09-02 11:35:19.727
1313,169590,1456428,1987,7,14,0,0,2,2.0,13,0,0,2026-09-02 11:35:19.730
1314,169590,1476060,1987,4,6,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.730
1315,169590,1475977,1987,1,5,0,0,0,1.0,17,0,0,2026-09-02 11:35:19.733
1316,169590,1427045,1987,4,18,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.737
1317,169590,1456402,1987,0,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.737
1318,169590,1427043,1987,8,8,1,0,0,0.0,0,0,0,2026-09-02 11:35:19.740
1319,169590,1475987,1987,1,6,0,0,0,1.0,9,0,0,2026-09-02 11:35:19.740
1320,169590,1452569,1987,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.743
1321,169590,45757,902,0,0,0,0,3,3.0,5,0,0,2026-09-02 11:35:19.747
1322,169590,45764,902,0,2,0,0,2,3.3,17,0,0,2026-09-02 11:35:19.747
1323,169590,1457999,902,7,8,0,0,2,3.0,12,0,0,2026-09-02 11:35:19.750
1324,169590,1478693,902,0,0,0,0,0,1.0,8,0,0,2026-09-02 11:35:19.750
1325,169590,1463548,902,17,8,2,0,1,1.0,13,0,0,2026-09-02 11:35:19.753
1326,169590,1458012,902,0,0,0,0,0,1.0,4,0,0,2026-09-02 11:35:19.753
1327,169590,1478703,902,0,0,0,0,0,1.0,2,0,0,2026-09-02 11:35:19.757
1328,169590,1457990,902,27,19,4,0,0,0.0,0,0,0,2026-09-02 11:35:19.760
1329,169590,1457979,902,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.807
1330,169590,1458021,902,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.820
1331,169590,1478691,902,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:19.837
1332,169587,47794,1668,1,5,0,0,1,2.0,22,0,0,2026-09-02 11:35:21.507
1333,169587,50257,1668,6,15,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.510
1334,169587,47808,1668,1,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.510
1335,169587,50236,1668,17,36,1,0,0,0.0,0,0,0,2026-09-02 11:35:21.513
1336,169587,1478673,1668,4,8,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.517
1337,169587,47840,1668,1,5,0,0,0,3.0,24,0,0,2026-09-02 11:35:21.517
1338,169587,50264,1668,6,8,0,0,0,1.0,10,0,0,2026-09-02 11:35:21.520
1339,169587,1452809,1668,0,4,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.520
1340,169587,47843,1668,3,6,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.523
1341,169587,1470503,1668,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.527
1342,169587,1478681,1668,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.527
1343,169587,34233,1209,4,3,1,0,1,4.0,8,0,0,2026-09-02 11:35:21.530
1344,169587,1452155,1209,0,0,0,0,2,3.0,9,0,0,2026-09-02 11:35:21.533
1345,169587,34289,1209,0,0,0,0,0,3.0,15,0,0,2026-09-02 11:35:21.533
1346,169587,47787,1209,0,0,0,0,5,4.0,10,0,0,2026-09-02 11:35:21.537
1347,169587,1478577,1209,0,0,0,0,1,1.0,4,0,0,2026-09-02 11:35:21.540
1348,169587,1462500,1209,24,20,3,0,0,0.0,0,0,0,2026-09-02 11:35:21.560
1349,169587,1478561,1209,19,15,3,0,0,0.0,0,0,0,2026-09-02 11:35:21.563
1350,169587,34240,1209,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.580
1351,169587,1478640,1209,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.580
1352,169587,34298,1209,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.617
1353,169587,1478683,1209,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:21.633
1354,154485,9443,263,105,61,9,5,0,0.0,0,0,0,2026-09-02 11:35:23.490
1355,154485,1477391,263,25,17,5,0,0,0.0,0,0,0,2026-09-02 11:35:23.513
1356,154485,8431,263,27,17,5,0,0,0.0,0,0,0,2026-09-02 11:35:23.540
1357,154485,10934,263,33,21,2,3,0,2.0,19,0,0,2026-09-02 11:35:23.563
1358,154485,9706,263,8,4,1,0,0,0.0,0,0,0,2026-09-02 11:35:23.567
1359,154485,15809,263,0,0,0,0,1,4.0,31,0,0,2026-09-02 11:35:23.567
1360,154485,11543,263,0,0,0,0,3,4.0,24,0,0,2026-09-02 11:35:23.570
1361,154485,1477401,263,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:23.593
1362,154485,15063,263,0,0,0,0,1,3.0,25,0,0,2026-09-02 11:35:23.597
1363,154485,18504,263,0,0,0,0,0,4.0,49,0,0,2026-09-02 11:35:23.617
1364,154485,1456820,263,0,0,0,0,1,3.0,26,0,0,2026-09-02 11:35:23.620
1365,154485,8435,271,0,0,0,0,0,4.0,39,0,0,2026-09-02 11:35:23.627
1366,154485,13750,271,0,3,0,0,0,3.0,53,0,0,2026-09-02 11:35:23.650
1367,154485,2276,271,25,14,0,3,1,4.0,27,0,0,2026-09-02 11:35:23.653
1368,154485,55799,271,0,0,0,0,1,4.0,31,0,0,2026-09-02 11:35:23.657
1369,154485,657,271,65,26,6,5,1,3.0,24,0,0,2026-09-02 11:35:23.660
1370,154485,1477381,271,0,0,0,0,0,2.0,33,0,0,2026-09-02 11:35:23.683
1371,154485,8085,271,48,35,6,2,0,0.0,0,0,0,2026-09-02 11:35:23.693
1372,154485,13089,271,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:23.743
1373,154485,9406,271,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:23.760
1374,154485,46681,271,15,26,0,0,0,0.0,0,0,0,2026-09-02 11:35:23.773
1375,154485,11211,271,16,13,2,0,0,0.0,0,0,0,2026-09-02 11:35:23.830
1376,167030,12567,368,48,34,5,2,0,0.0,0,0,0,2026-09-02 11:35:25.947
1377,167030,12626,368,66,44,8,1,0,0.0,0,0,0,2026-09-02 11:35:25.970
1378,167030,46559,368,12,8,1,0,0,0.0,0,0,0,2026-09-02 11:35:25.987
1379,167030,1427488,368,12,8,2,0,0,0.0,0,0,0,2026-09-02 11:35:25.990
1380,167030,10226,368,34,18,3,2,0,0.0,0,0,0,2026-09-02 11:35:26.007
1381,167030,1457020,368,4,7,0,0,1,2.0,25,0,0,2026-09-02 11:35:26.027
1382,167030,51949,368,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:26.043
1383,167030,12930,368,0,0,0,0,4,4.0,11,0,0,2026-09-02 11:35:26.063
1384,167030,19861,368,0,0,0,0,0,3.0,22,0,0,2026-09-02 11:35:26.083
1385,167030,12636,368,0,0,0,0,0,1.0,11,0,0,2026-09-02 11:35:26.087
1386,167030,12927,368,0,0,0,0,3,4.0,14,0,0,2026-09-02 11:35:26.090
1387,167030,11613,410,0,1,0,0,1,4.0,23,0,0,2026-09-02 11:35:26.107
1388,167030,27331,410,0,0,0,0,1,4.0,42,0,0,2026-09-02 11:35:26.130
1389,167030,13857,410,16,14,2,0,0,3.0,34,0,0,2026-09-02 11:35:26.133
1390,167030,10363,410,6,8,1,0,0,1.0,10,0,0,2026-09-02 11:35:26.157
1391,167030,15294,410,11,16,1,0,0,3.0,25,0,0,2026-09-02 11:35:26.170
1392,167030,11631,410,1,10,0,0,0,1.0,16,0,0,2026-09-02 11:35:26.183
1393,167030,11649,410,7,14,1,0,3,4.0,29,0,0,2026-09-02 11:35:26.187
1394,167030,19901,410,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:26.190
1395,167030,13872,410,48,27,9,0,0,0.0,0,0,0,2026-09-02 11:35:26.193
1396,167030,11678,410,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:26.207
1397,167030,10674,410,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:26.220
1398,167030,10916,410,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:26.247
1399,167030,13881,368,0,0,0,0,2,1.4,14,0,0,2026-09-02 11:35:26.367
1400,169217,14689,2631,57,32,7,3,0,0.0,0,0,0,2026-09-02 11:35:27.953
1401,169217,1447285,2631,12,8,3,0,0,0.0,0,0,0,2026-09-02 11:35:27.953
1402,169217,1477880,2631,42,26,6,2,0,0.0,0,0,0,2026-09-02 11:35:27.957
1403,169217,1460938,2631,5,10,0,0,0,0.0,0,0,0,2026-09-02 11:35:27.960
1404,169217,1459427,2631,12,8,0,1,0,0.0,0,0,0,2026-09-02 11:35:27.960
1405,169217,9954,2631,19,14,0,2,0,3.0,34,0,0,2026-09-02 11:35:27.963
1406,169217,12624,2631,5,4,1,0,0,3.5,44,0,0,2026-09-02 11:35:27.963
1407,169217,1477867,2631,12,7,2,0,0,0.0,0,0,0,2026-09-02 11:35:27.967
1408,169217,16864,2631,2,3,0,0,0,1.0,9,0,0,2026-09-02 11:35:27.967
1409,169217,1477870,2631,5,5,1,0,1,2.0,27,0,0,2026-09-02 11:35:27.970
1410,169217,9715,2631,1,1,0,0,0,2.0,23,0,0,2026-09-02 11:35:27.970
1411,169217,1459321,2645,0,0,0,0,3,3.4,47,0,0,2026-09-02 11:35:27.973
1412,169217,1447085,2645,0,0,0,0,0,2.0,26,0,0,2026-09-02 11:35:27.977
1413,169217,9507,2645,0,0,0,0,1,3.0,27,0,0,2026-09-02 11:35:27.977
1414,169217,1448289,2645,0,0,0,0,2,4.0,36,0,0,2026-09-02 11:35:27.980
1415,169217,1460806,2645,0,0,0,0,2,4.0,25,0,0,2026-09-02 11:35:27.980
1416,169217,24256,2645,82,32,6,8,2,2.0,14,0,0,2026-09-02 11:35:27.983
1417,169217,13252,2645,2,5,0,0,0,1.0,3,0,0,2026-09-02 11:35:27.983
1418,169217,1477817,2645,36,23,5,1,0,0.0,0,0,0,2026-09-02 11:35:27.987
1419,169217,14079,2645,5,4,1,0,0,0.0,0,0,0,2026-09-02 11:35:27.987
1420,169217,13135,2645,52,25,3,5,0,0.0,0,0,0,2026-09-02 11:35:28.003
1421,169217,15718,2645,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:28.020
1422,169217,1459354,2631,0,0,0,0,1,3.0,42,0,0,2026-09-02 11:35:28.143
1423,169250,10424,572,25,15,4,0,0,0.0,0,0,0,2026-09-02 11:35:31.203
1424,169250,1424075,572,5,4,1,0,0,0.0,0,0,0,2026-09-02 11:35:31.207
1425,169250,13273,572,75,53,7,2,0,2.0,15,0,0,2026-09-02 11:35:31.210
1426,169250,18143,572,17,20,0,1,0,2.0,27,0,0,2026-09-02 11:35:31.210
1427,169250,13169,572,1,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:31.213
1428,169250,13272,572,17,14,2,0,0,0.0,0,0,0,2026-09-02 11:35:31.217
1429,169250,9551,572,1,3,0,0,0,1.0,7,0,0,2026-09-02 11:35:31.243
1430,169250,15205,572,4,5,0,0,0,2.0,17,0,0,2026-09-02 11:35:31.247
1431,169250,51018,572,2,3,0,0,3,4.0,34,0,0,2026-09-02 11:35:31.250
1432,169250,6834,572,2,3,0,0,0,4.0,29,0,0,2026-09-02 11:35:31.250
1433,169250,10477,572,0,0,0,0,1,3.1,28,0,0,2026-09-02 11:35:31.253
1434,169250,1475178,573,0,0,0,0,0,3.0,30,0,0,2026-09-02 11:35:31.257
1435,169250,9983,573,0,0,0,0,1,2.0,18,0,0,2026-09-02 11:35:31.260
1436,169250,8589,573,27,17,3,0,2,4.0,28,0,0,2026-09-02 11:35:31.260
1437,169250,11427,573,0,0,0,0,2,4.0,26,0,0,2026-09-02 11:35:31.263
1438,169250,1669,573,0,0,0,0,2,4.0,21,0,0,2026-09-02 11:35:31.293
1439,169250,12612,573,1,3,0,0,0,2.0,17,0,0,2026-09-02 11:35:31.297
1440,169250,14500,573,30,18,3,1,0,1.0,15,0,0,2026-09-02 11:35:31.300
1441,169250,45659,573,4,5,0,0,0,0.0,0,0,0,2026-09-02 11:35:31.300
1442,169250,7825,573,83,55,7,2,0,0.0,0,0,0,2026-09-02 11:35:31.303
1443,169250,9453,573,8,9,1,0,0,0.0,0,0,0,2026-09-02 11:35:31.307
1444,169250,10209,573,0,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:31.310
1445,169577,29559,775,30,40,2,0,4,1.5,2,0,0,2026-09-02 11:35:33.913
1446,169577,43384,775,1,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:33.927
1447,169577,18279,775,7,7,0,0,2,1.0,2,0,0,2026-09-02 11:35:33.940
1448,169577,47623,775,12,17,0,0,0,0.0,0,0,0,2026-09-02 11:35:33.953
1449,169577,1430801,775,0,10,0,0,0,0.0,0,0,0,2026-09-02 11:35:33.957
1450,169577,1462851,775,2,3,0,0,0,2.0,9,0,0,2026-09-02 11:35:33.957
1451,169577,49515,775,6,29,0,0,0,0.0,0,0,0,2026-09-02 11:35:33.960
1452,169577,25385,775,0,5,0,0,3,2.0,5,0,0,2026-09-02 11:35:33.987
1453,169577,1456459,775,1,9,0,0,0,0.0,0,0,0,2026-09-02 11:35:34.003
1454,169577,25392,775,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:34.007
1455,169577,1478651,775,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:34.030
1456,169577,46919,1104,0,1,0,0,1,4.0,22,0,0,2026-09-02 11:35:34.040
1457,169577,27604,1104,5,7,0,0,1,4.0,16,0,0,2026-09-02 11:35:34.060
1458,169577,27606,1104,1,1,0,0,0,3.0,31,0,0,2026-09-02 11:35:34.060
1459,169577,1474594,1104,0,2,0,0,1,3.0,15,0,0,2026-09-02 11:35:34.063
1460,169577,1474583,1104,1,5,0,0,0,3.0,7,0,0,2026-09-02 11:35:34.067
1461,169577,1478601,1104,0,1,0,0,2,3.0,12,0,0,2026-09-02 11:35:34.067
1462,169577,27543,1104,3,7,0,0,0,0.0,0,0,0,2026-09-02 11:35:34.090
1463,169577,1429185,1104,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:34.113
1464,169577,27569,1104,5,10,1,0,0,0.0,0,0,0,2026-09-02 11:35:34.197
1465,169577,46912,1104,0,4,0,0,0,0.0,0,0,0,2026-09-02 11:35:34.210
1466,169577,1429158,1104,1,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:34.250
1467,169570,1463507,1675,40,52,1,0,1,2.0,19,0,0,2026-09-02 11:35:36.950
1468,169570,33605,1675,62,67,5,0,0,0.0,0,0,0,2026-09-02 11:35:36.980
1469,169570,1463506,1675,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.003
1470,169570,47955,1675,0,1,0,0,2,3.0,24,0,0,2026-09-02 11:35:37.007
1471,169570,1463517,1675,0,0,0,0,1,2.0,27,0,0,2026-09-02 11:35:37.010
1472,169570,47948,1675,0,0,0,0,1,1.2,7,0,0,2026-09-02 11:35:37.010
1473,169570,1478631,1675,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.043
1474,169570,47962,1675,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.067
1475,169570,1463540,1675,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.090
1476,169570,1463509,1675,0,0,0,0,0,2.0,21,0,0,2026-09-02 11:35:37.110
1477,169570,1478630,1675,0,0,0,0,2,3.0,29,0,0,2026-09-02 11:35:37.130
1478,169570,34233,1209,71,43,10,2,0,3.0,16,0,0,2026-09-02 11:35:37.140
1479,169570,1452155,1209,6,11,0,0,0,4.0,27,0,0,2026-09-02 11:35:37.160
1480,169570,47787,1209,0,1,0,0,0,3.0,18,0,0,2026-09-02 11:35:37.160
1481,169570,1478577,1209,2,4,0,0,0,4.0,30,0,0,2026-09-02 11:35:37.177
1482,169570,34298,1209,2,6,0,0,0,2.0,9,0,0,2026-09-02 11:35:37.190
1483,169570,1478640,1209,0,0,0,0,2,4.0,24,0,0,2026-09-02 11:35:37.190
1484,169570,1462500,1209,7,7,1,0,0,0.0,0,0,0,2026-09-02 11:35:37.230
1485,169570,1478561,1209,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.233
1486,169570,34240,1209,4,10,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.237
1487,169570,1478571,1209,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.250
1488,169570,34289,1209,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:37.303
1489,169213,1446957,2590,0,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:39.613
1490,169213,1459452,2590,67,42,8,2,0,0.0,0,0,0,2026-09-02 11:35:39.630
1491,169213,1459515,2590,11,11,1,0,0,0.0,0,0,0,2026-09-02 11:35:39.647
1492,169213,1459430,2590,9,9,1,0,0,0.0,0,0,0,2026-09-02 11:35:39.677
1493,169213,1429684,2590,57,33,3,4,0,0.0,0,0,0,2026-09-02 11:35:39.690
1494,169213,1459288,2590,8,10,0,1,0,0.0,0,0,0,2026-09-02 11:35:39.693
1495,169213,10913,2590,6,4,1,0,2,4.0,33,0,0,2026-09-02 11:35:39.697
1496,169213,10373,2590,11,6,1,1,1,4.0,36,0,0,2026-09-02 11:35:39.720
1497,169213,19177,2590,7,3,0,1,2,2.4,31,0,0,2026-09-02 11:35:39.723
1498,169213,1478327,2590,0,0,0,0,1,1.0,11,0,0,2026-09-02 11:35:39.727
1499,169213,1429732,2590,0,0,0,0,1,4.0,38,0,0,2026-09-02 11:35:39.730
1500,169213,53510,2620,2,3,0,0,1,4.0,41,0,0,2026-09-02 11:35:39.740
1501,169213,13138,2620,0,0,0,0,0,4.0,33,0,0,2026-09-02 11:35:39.767
1502,169213,1458925,2620,2,3,0,0,0,1.0,22,0,0,2026-09-02 11:35:39.793
1503,169213,1459394,2620,59,35,9,1,2,4.0,36,0,0,2026-09-02 11:35:39.793
1504,169213,12639,2620,4,4,0,0,1,3.0,26,0,0,2026-09-02 11:35:39.797
1505,169213,1458991,2620,0,1,0,0,3,4.0,25,0,0,2026-09-02 11:35:39.800
1506,169213,10893,2620,8,7,2,0,0,0.0,0,0,0,2026-09-02 11:35:39.847
1507,169213,1458987,2620,2,4,0,0,0,0.0,0,0,0,2026-09-02 11:35:39.873
1508,169213,1460916,2620,14,16,2,0,0,0.0,0,0,0,2026-09-02 11:35:39.890
1509,169213,12619,2620,23,20,3,0,0,0.0,0,0,0,2026-09-02 11:35:39.890
1510,169213,1458968,2620,1,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:39.893
1511,169213,1429626,2620,52,24,5,4,0,0.0,0,0,0,2026-09-02 11:35:39.957
1512,169213,1459475,2590,0,0,0,0,3,4.0,29,0,0,2026-09-02 11:35:40.227
1513,169561,18279,775,0,2,0,0,0,0.3,8,0,0,2026-09-02 11:35:42.653
1514,169561,29559,775,8,19,0,0,0,1.0,5,0,0,2026-09-02 11:35:42.670
1515,169561,1462851,775,0,2,0,0,0,0.2,2,0,0,2026-09-02 11:35:42.673
1516,169561,43384,775,3,5,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.687
1517,169561,47623,775,5,13,0,0,0,1.4,16,0,0,2026-09-02 11:35:42.703
1518,169561,25385,775,0,1,0,0,2,2.0,7,0,0,2026-09-02 11:35:42.717
1519,169561,49515,775,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.720
1520,169561,1430801,775,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.720
1521,169561,1456459,775,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.743
1522,169561,1478620,775,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.767
1523,169561,25392,775,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.790
1524,169561,45757,902,0,0,0,0,1,2.0,6,0,0,2026-09-02 11:35:42.803
1525,169561,45764,902,0,4,0,0,3,2.0,5,0,0,2026-09-02 11:35:42.857
1526,169561,1457999,902,0,0,0,0,4,2.0,6,0,0,2026-09-02 11:35:42.880
1527,169561,45750,902,0,0,0,0,0,1.1,5,0,0,2026-09-02 11:35:42.900
1528,169561,1458012,902,0,0,0,0,0,1.0,8,0,0,2026-09-02 11:35:42.900
1529,169561,1458021,902,9,12,1,0,0,0.0,0,0,0,2026-09-02 11:35:42.910
1530,169561,1463548,902,13,12,2,0,0,0.0,0,0,0,2026-09-02 11:35:42.937
1531,169561,1457979,902,11,8,0,1,0,0.0,0,0,0,2026-09-02 11:35:42.947
1532,169561,1457990,902,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.970
1533,169561,45754,902,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:42.983
1534,169561,1458008,902,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:43.020
1535,154474,9394,1978,0,1,0,0,1,3.0,19,0,0,2026-09-02 11:35:45.557
1536,154474,12674,1978,26,24,1,1,0,0.0,0,0,0,2026-09-02 11:35:45.593
1537,154474,14811,1978,27,23,3,1,0,0.0,0,0,0,2026-09-02 11:35:45.593
1538,154474,41113,1978,7,11,0,0,0,0.0,0,0,0,2026-09-02 11:35:45.597
1539,154474,6692,1978,56,37,3,4,0,0.0,0,0,0,2026-09-02 11:35:45.627
1540,154474,11186,1978,7,8,0,0,2,4.0,23,0,0,2026-09-02 11:35:45.630
